"2016-11-21 00:00:28,021",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 00:00:34,808",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:00:41,367",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,159,1,78
"2016-11-21 00:00:47,608",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,150,0,136
"2016-11-21 00:00:54,365",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,101,0,101
"2016-11-21 00:01:00,172",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,148
"2016-11-21 00:01:08,336",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,155,0,121
"2016-11-21 00:01:14,483",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,137,1,134
"2016-11-21 00:01:20,754",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,1,154,4,70
"2016-11-21 00:01:28,640",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,149,0,133
"2016-11-21 00:01:35,496",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,156,0,156
"2016-11-21 00:01:42,171",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,152,0,124
"2016-11-21 00:01:48,506",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,1,147,1,132
"2016-11-21 00:01:55,479",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:02:02,196",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,140,1,116
"2016-11-21 00:02:08,829",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,164,0,144
"2016-11-21 00:02:15,509",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,152,1,74
"2016-11-21 00:02:22,504",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,155,0,137
"2016-11-21 00:02:28,786",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,153,1,108
"2016-11-21 00:02:35,585",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,135,0,135
"2016-11-21 00:02:42,844",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,143
"2016-11-21 00:02:46,206",,,,,,,,LinAlgError occured: Skipping this run,,,,,,,,
"2016-11-21 00:02:52,677",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,1,81,1,69
"2016-11-21 00:02:59,791",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,156,0,156
"2016-11-21 00:03:06,462",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:03:12,966",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,156,2,82
"2016-11-21 00:03:19,796",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,182,0,159
"2016-11-21 00:03:26,690",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:03:33,368",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:03:40,052",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,1,149,1,123
"2016-11-21 00:03:46,834",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,146,0,152
"2016-11-21 00:03:53,337",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,186,0,142
"2016-11-21 00:04:00,240",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,161,0,160
"2016-11-21 00:04:07,135",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,185,0,160
"2016-11-21 00:04:14,104",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:04:21,323",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,147,0,139
"2016-11-21 00:04:28,033",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,149,0,149
"2016-11-21 00:04:34,866",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,140,2,79
"2016-11-21 00:04:41,496",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,145,1,124
"2016-11-21 00:04:48,178",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,156,0,156
"2016-11-21 00:04:55,627",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 00:05:02,059",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,148,0,156
"2016-11-21 00:05:08,795",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,108,0,93
"2016-11-21 00:05:15,924",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,148,0,148
"2016-11-21 00:05:23,003",4,4,218,4,40,40,True,LinearRegression,32,32,200,0,0,150,0,128
