"2017-05-01 19:59:19,031",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,
"2017-05-01 20:00:26,220","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.40,32,32,200,0,1,55,5,41,10,34,9,38
"2017-05-01 20:01:34,034","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.73,32,32,200,0,7,56,8,37,9,38,11,33
"2017-05-01 20:02:41,449","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.39,32,32,200,0,4,58,6,44,6,50,6,48
"2017-05-01 20:03:49,800","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.08,32,32,200,0,6,46,6,53,8,36,9,42
"2017-05-01 20:04:58,758","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.48,32,32,200,0,3,51,7,44,7,40,10,28
"2017-05-01 20:06:05,972","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.38,32,32,200,0,6,49,6,59,8,41,6,43
"2017-05-01 20:07:12,828","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.15,32,32,200,0,2,58,8,34,10,34,14,27
"2017-05-01 20:08:21,114","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.07,32,32,200,0,5,60,8,45,5,47,6,42
"2017-05-01 20:09:30,673","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,42.47,32,32,200,0,4,51,8,40,12,30,11,32
"2017-05-01 20:10:38,379","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.73,32,32,200,0,4,60,5,39,9,39,8,38
"2017-05-01 20:11:46,560","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.54,32,32,200,0,4,50,6,46,8,39,9,42
"2017-05-01 20:12:54,195","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.92,32,32,200,0,3,60,7,49,4,41,4,47
"2017-05-01 20:14:02,960","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.82,32,32,200,0,7,52,5,47,7,39,7,43
"2017-05-01 20:15:11,846","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.96,32,32,200,0,5,55,5,60,4,60,5,54
"2017-05-01 20:16:19,482","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.71,32,32,200,0,1,55,9,47,13,34,12,25
"2017-05-01 20:17:28,333","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,42.05,32,32,200,0,6,52,7,47,8,40,6,42
"2017-05-01 20:18:36,281","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.96,32,32,200,0,5,49,9,39,10,32,13,26
"2017-05-01 20:19:44,215","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.03,32,32,200,0,4,52,8,41,9,44,12,33
"2017-05-01 20:20:51,964","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.27,32,32,200,0,4,52,10,38,11,31,10,30
"2017-05-01 20:22:01,552","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,42.27,32,32,200,0,7,52,8,40,7,36,5,41
"2017-05-01 20:23:08,220","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,40.12,32,32,200,0,3,53,4,47,10,39,7,41
"2017-05-01 20:24:16,867","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.68,32,32,200,0,5,51,5,45,11,38,15,28
"2017-05-01 20:25:24,473","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.05,32,32,200,0,5,52,7,40,10,26,16,23
"2017-05-01 20:26:32,500","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,41.18,32,32,200,0,4,55,5,54,5,44,6,39
"2017-05-01 20:27:42,963","30,30,30,30","30,35,35,35",22,4,0,0,True,LinearRegression,42.82,32,32,200,0,2,65,2,55,7,45,4,53
