"2017-05-01 20:55:55,891",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,
"2017-05-01 20:57:04,660","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.89,32,32,200,0,3,62,10,36,15,21,20,13
"2017-05-01 20:58:12,913","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.94,32,32,200,0,3,63,11,35,19,20,21,17
"2017-05-01 20:59:20,452","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.03,32,32,200,0,5,69,10,41,15,21,25,8
"2017-05-01 21:00:28,744","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.85,32,32,200,0,4,63,9,37,15,25,19,18
"2017-05-01 21:01:36,484","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.98,32,32,200,0,7,56,14,36,15,21,20,12
"2017-05-01 21:02:42,925","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,39.76,32,32,200,0,6,49,17,26,21,13,25,7
"2017-05-01 21:03:51,514","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.36,32,32,200,0,4,54,7,37,11,28,18,18
"2017-05-01 21:05:00,599","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.49,32,32,200,0,2,66,10,37,14,25,22,12
"2017-05-01 21:06:08,340","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.46,32,32,200,0,3,54,13,28,20,16,24,11
"2017-05-01 21:07:17,194","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.46,32,32,200,0,2,72,7,44,12,31,17,19
"2017-05-01 21:08:25,292","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.32,32,32,200,0,8,57,10,41,19,26,21,18
"2017-05-01 21:09:33,218","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.21,32,32,200,0,4,66,8,36,14,23,23,12
"2017-05-01 21:10:40,154","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,39.94,32,32,200,0,5,56,11,32,18,18,21,13
"2017-05-01 21:11:48,205","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.91,32,32,200,0,4,65,9,34,16,18,20,12
"2017-05-01 21:12:56,787","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.37,32,32,200,0,7,67,11,34,17,23,20,14
"2017-05-01 21:14:03,380","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,39.63,32,32,200,0,2,60,13,31,15,23,21,15
"2017-05-01 21:15:11,483","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.08,32,32,200,0,4,64,12,33,16,23,22,12
"2017-05-01 21:16:19,022","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.48,32,32,200,0,8,48,15,23,23,12,25,7
"2017-05-01 21:17:26,643","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.60,32,32,200,0,2,67,8,39,14,25,19,16
"2017-05-01 21:18:34,220","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.61,32,32,200,0,5,65,15,31,19,20,24,14
"2017-05-01 21:19:43,172","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.70,32,32,200,0,5,58,12,39,16,28,20,20
"2017-05-01 21:20:50,141","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.29,32,32,200,0,2,52,10,29,20,15,24,10
"2017-05-01 21:21:57,506","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.77,32,32,200,0,6,59,13,29,17,18,21,11
"2017-05-01 21:23:05,207","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,40.69,32,32,200,0,6,59,10,33,15,23,22,13
"2017-05-01 21:24:14,159","30,30,30,30","30,35,35,35",106,4,0,0,True,LinearRegression,41.96,32,32,200,0,7,57,11,36,18,19,21,16
