"2016-11-19 19:30:36,325",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-19 19:30:39,101",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,47,4,47
"2016-11-19 19:30:42,028",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-19 19:30:44,814",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,7,28,18,18
"2016-11-19 19:30:47,605",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,5,48,0,39
"2016-11-19 19:30:51,215",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,3,51,9,32
"2016-11-19 19:30:54,628",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,47,7,37
"2016-11-19 19:30:57,756",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,0,32
"2016-11-19 19:31:00,915",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,4,51
"2016-11-19 19:31:04,432",2,4,153,4,40,40,True,LinearRegression,32,32,200,1,2,64,32,0
"2016-11-19 19:31:07,562",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,14,26,14,23
"2016-11-19 19:31:10,787",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,19,13,20,12
"2016-11-19 19:31:14,162",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,52,12,36
"2016-11-19 19:31:17,306",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,2,59,14,23
"2016-11-19 19:31:20,265",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,4,50
"2016-11-19 19:31:22,967",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,46,4,45
"2016-11-19 19:31:25,980",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,3,47,12,27
"2016-11-19 19:31:29,198",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,7,42
"2016-11-19 19:31:32,107",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,49,7,37
"2016-11-19 19:31:35,431",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,8,32,6,36
"2016-11-19 19:31:38,570",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,0,32
"2016-11-19 19:31:41,701",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,39,14,20
"2016-11-19 19:31:45,032",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,1,47,2,51
"2016-11-19 19:31:48,007",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,23,9,23,9
"2016-11-19 19:31:51,444",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,2,64,3,50
"2016-11-19 19:31:54,525",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,24,9,24,9
"2016-11-19 19:31:57,455",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,6,39,9,36
"2016-11-19 19:32:00,186",2,4,153,4,40,40,True,LinearRegression,32,32,200,0,4,48,0,32
