"2016-11-18 23:30:05,257",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-18 23:30:08,996",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-18 23:30:12,879",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,15,25,27,5
"2016-11-18 23:30:16,563",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,28,4,29,3
"2016-11-18 23:30:20,825",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,31,1,32,0
"2016-11-18 23:30:24,597",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,16,22,10
"2016-11-18 23:30:28,280",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:30:33,364",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,15,19,19,13
"2016-11-18 23:30:40,265",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:30:47,665",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:30:54,453",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,8,32,0,48
"2016-11-18 23:31:00,366",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,23,10,24,8
"2016-11-18 23:31:06,925",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:31:13,095",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,8,32,32,0
"2016-11-18 23:31:19,945",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:31:26,445",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:31:32,812",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,14,23,31,1
"2016-11-18 23:31:39,358",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:31:45,843",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-18 23:31:52,067",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-18 23:31:58,759",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:32:05,181",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,26,6,27,5
"2016-11-18 23:32:11,548",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,18,15,18,15
"2016-11-18 23:32:17,669",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:32:23,640",4,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-18 23:32:30,039",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,16,13,19
"2016-11-18 23:32:36,306",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,16,15,17
"2016-11-18 23:32:43,085",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,14,20,28,4
"2016-11-18 23:32:50,237",4,4,90,4,40,40,True,LinearRegression,32,32,200,0,29,3,29,3
