"2016-11-20 18:37:58,847",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 18:38:01,560",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:04,334",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:07,565",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:11,308",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:14,774",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:18,205",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:21,517",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:24,705",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:27,798",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:30,972",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:34,091",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:37,288",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:40,269",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:43,211",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:46,583",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:49,508",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:52,544",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:55,640",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:38:58,269",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:01,218",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:04,001",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:06,951",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:09,956",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:13,381",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:17,036",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:20,066",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-20 18:39:23,001",2,4,4,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
