"2016-12-06 11:08:39,829",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-12-06 11:16:01,043",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:22:37,321",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:29:16,775",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:36:18,447",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:43:29,126",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:49:54,664",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 11:56:11,648",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:02:29,602",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:08:59,758",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:15:37,912",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:21:50,124",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:28:49,986",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:35:52,475",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:43:20,996",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:49:52,871",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 12:56:00,504",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:02:09,645",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:08:33,917",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:14:49,904",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:20:58,239",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:27:07,667",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:33:26,381",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:40:03,959",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:46:34,869",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:52:53,063",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 13:59:18,786",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:05:54,436",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:12:29,238",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:19:35,728",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:26:36,676",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:33:29,441",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:40:50,918",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:48:21,239",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 14:55:45,967",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:03:08,081",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:10:09,485",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:17:29,340",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:24:16,994",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:30:39,980",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:37:56,608",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:45:33,113",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:52:14,064",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 15:58:21,762",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:04:36,996",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:11:15,945",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:17:44,559",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:24:12,143",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:30:33,149",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:36:57,912",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:43:37,051",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:50:59,033",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 16:57:32,853",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 17:04:18,518",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 17:11:09,749",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 17:18:30,346",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 17:25:28,715",16,16,22,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
