"2016-11-20 13:08:26,236",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 13:08:28,156",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,127,2,57
"2016-11-20 13:08:30,072",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,31,14,22
"2016-11-20 13:08:31,989",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,31,1,32,0
"2016-11-20 13:08:34,784",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:08:37,635",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,29,3,30,2
"2016-11-20 13:08:40,480",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,84,8,30
"2016-11-20 13:08:43,237",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,28,4,28,4
"2016-11-20 13:08:45,986",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,17,27,5
"2016-11-20 13:08:48,939",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,113,5,43
"2016-11-20 13:08:51,860",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,43,11,23
"2016-11-20 13:08:54,769",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,13,22,19,15
"2016-11-20 13:08:57,843",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,9,27,11,22
"2016-11-20 13:09:00,831",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,17,8,31
"2016-11-20 13:09:03,890",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,17,19,22,13
"2016-11-20 13:09:06,887",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,146,4,52
"2016-11-20 13:09:09,804",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:09:12,776",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,19,11,33
"2016-11-20 13:09:15,869",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,115,6,40
"2016-11-20 13:09:18,708",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,96,11,31
"2016-11-20 13:09:21,581",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,20,15,32,0
"2016-11-20 13:09:24,415",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:09:27,302",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,24,8,25,7
"2016-11-20 13:09:30,292",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,16,21,11
"2016-11-20 13:09:33,208",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,7,27,13,23
"2016-11-20 13:09:36,046",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,8,36,28,4
"2016-11-20 13:09:38,939",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,32,0,4,50
"2016-11-20 13:09:41,774",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,21,11,24,8
"2016-11-20 13:09:44,695",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,21,11,6,41
"2016-11-20 13:09:47,588",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,29,3,31,1
"2016-11-20 13:09:50,452",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,26,6,29,3
"2016-11-20 13:09:53,385",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,20,17,23,12
"2016-11-20 13:09:56,263",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,10,44,18,19
"2016-11-20 13:09:59,174",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,11,35,10,36
"2016-11-20 13:10:01,988",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,16,10,31
"2016-11-20 13:10:04,855",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-20 13:10:07,846",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,10,32,25,7
"2016-11-20 13:10:10,667",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,35,4,47
"2016-11-20 13:10:13,552",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,23,9,23,9
"2016-11-20 13:10:16,368",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,24,9,3,40
"2016-11-20 13:10:19,240",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:10:22,034",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,12,28,14,24
"2016-11-20 13:10:25,057",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,28,4,28,4
"2016-11-20 13:10:27,971",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,21,11,8,42
"2016-11-20 13:10:30,841",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,16,26,10,27
"2016-11-20 13:10:33,679",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,9,26,14,19
"2016-11-20 13:10:36,643",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,1,40,9,29
"2016-11-20 13:10:39,558",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,24,9,6,34
"2016-11-20 13:10:42,441",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,17,15,4,59
"2016-11-20 13:10:45,427",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:10:48,256",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,32,0,4,47
"2016-11-20 13:10:51,073",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-20 13:10:53,865",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,8,35,13,25
"2016-11-20 13:10:56,743",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,63,15,19
"2016-11-20 13:10:59,733",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,32,0,3,59
"2016-11-20 13:11:02,961",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,147,3,53
"2016-11-20 13:11:06,124",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,20,12,25,7
"2016-11-20 13:11:09,324",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-20 13:11:12,299",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,19,13,20,12
"2016-11-20 13:11:15,226",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,134,3,61
"2016-11-20 13:11:18,102",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,6,32,23,9
"2016-11-20 13:11:20,626",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,93,9,28
"2016-11-20 13:11:23,571",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,17,20,21,11
"2016-11-20 13:11:26,336",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,22,10,22,10
"2016-11-20 13:11:29,477",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,30,2,31,1
"2016-11-20 13:11:32,395",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,28,4,28,4
"2016-11-20 13:11:35,269",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:11:38,540",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:11:41,490",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:11:44,377",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-20 13:11:47,429",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,12,32,23,16
"2016-11-20 13:11:50,386",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,17,15,17,15
"2016-11-20 13:11:53,323",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-20 13:11:56,452",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,17,15,18,14
"2016-11-20 13:11:59,710",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:12:02,678",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,25,10,26,9
"2016-11-20 13:12:07,230",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,97,6,42
"2016-11-20 13:12:10,599",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,3,36,16,24
"2016-11-20 13:12:13,807",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,14,19,29,3
"2016-11-20 13:12:16,785",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,12,23,9,27
"2016-11-20 13:12:19,754",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,23,13,4,35
"2016-11-20 13:12:22,842",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,24,8,11,25
"2016-11-20 13:12:27,393",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,18,15,21,11
"2016-11-20 13:12:30,799",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,22,10,22,14
"2016-11-20 13:12:33,797",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,13,22,30,2
"2016-11-20 13:12:36,866",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,18,14,20,12
"2016-11-20 13:12:39,910",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,85,8,33
"2016-11-20 13:12:42,976",2,4,90,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-20 13:12:45,832",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,26,6,7,44
"2016-11-20 13:12:48,906",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,114,4,53
"2016-11-20 13:12:51,822",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,24,8,6,32
"2016-11-20 13:12:54,886",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,0,53,17,18
"2016-11-20 13:13:00,035",2,4,90,4,40,40,True,LinearRegression,32,32,200,0,7,38,22,10
