"2016-11-22 06:39:14,549",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 06:39:21,552",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,103,16,22
"2016-11-22 06:39:28,805",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,73,18,17
"2016-11-22 06:39:35,656",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,91,13,25
"2016-11-22 06:39:42,624",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,48,21,15
"2016-11-22 06:39:49,586",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,48,21,19
"2016-11-22 06:39:56,962",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,91,21,15
"2016-11-22 06:40:04,367",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,127,17,24
"2016-11-22 06:40:11,065",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,85,16,22
"2016-11-22 06:40:19,578",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,94,21,19
"2016-11-22 06:40:26,880",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,100,20,18
"2016-11-22 06:40:33,920",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,8,38,8,38
"2016-11-22 06:40:40,274",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,17,22,19,19
"2016-11-22 06:40:48,995",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,12,29,14,25
"2016-11-22 06:40:56,544",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,108,12,28
"2016-11-22 06:41:03,277",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,82,17,20
"2016-11-22 06:41:10,197",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,97,19,16
"2016-11-22 06:41:17,077",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,86,11,27
"2016-11-22 06:41:24,097",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,69,15,27
"2016-11-22 06:41:31,229",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,79,13,29
"2016-11-22 06:41:37,691",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,104,13,26
"2016-11-22 06:41:45,427",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,87,16,20
"2016-11-22 06:41:52,445",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,53,22,12
"2016-11-22 06:41:59,663",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,60,17,19
"2016-11-22 06:42:07,222",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,120,12,35
"2016-11-22 06:42:14,659",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,48,16,20
"2016-11-22 06:42:21,666",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,78,20,18
"2016-11-22 06:42:28,643",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,3,72,20,13
"2016-11-22 06:42:35,356",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,113,15,26
"2016-11-22 06:42:42,331",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,69,12,21
"2016-11-22 06:42:50,363",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,78,24,8
"2016-11-22 06:42:57,782",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,8,33,9,32
"2016-11-22 06:43:05,654",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,3,50,18,16
"2016-11-22 06:43:12,698",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,133,8,48
"2016-11-22 06:43:19,825",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,65,20,15
"2016-11-22 06:43:27,622",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,83,18,19
"2016-11-22 06:43:35,280",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,3,87,12,33
"2016-11-22 06:43:42,420",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,70,16,21
"2016-11-22 06:43:49,270",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,9,37,9,40
"2016-11-22 06:43:55,939",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,9,37,16,18
"2016-11-22 06:44:02,925",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,10,35,10,31
"2016-11-22 06:44:09,772",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,97,14,26
"2016-11-22 06:44:17,124",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,7,40,8,41
"2016-11-22 06:44:24,280",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,76,20,18
"2016-11-22 06:44:31,501",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,76,19,17
"2016-11-22 06:44:38,058",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,101,16,24
"2016-11-22 06:44:45,301",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,84,16,26
"2016-11-22 06:44:53,285",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,54,16,19
"2016-11-22 06:45:00,785",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,60,24,10
"2016-11-22 06:45:07,593",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,91,16,21
"2016-11-22 06:45:14,640",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,70,16,18
"2016-11-22 06:45:22,837",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,14,23,14,22
"2016-11-22 06:45:29,279",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,101,11,32
"2016-11-22 06:45:36,688",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,9,42,22,13
"2016-11-22 06:45:43,847",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,3,69,17,17
"2016-11-22 06:45:50,868",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,54,14,26
"2016-11-22 06:45:59,122",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,3,64,19,17
"2016-11-22 06:46:06,878",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,99,16,20
"2016-11-22 06:46:13,690",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,82,19,18
"2016-11-22 06:46:20,189",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,8,30,10,27
"2016-11-22 06:46:28,826",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,14,24,15,21
"2016-11-22 06:46:35,095",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,13,24,17,18
"2016-11-22 06:46:41,777",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,13,25,14,23
"2016-11-22 06:46:50,083",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,52,18,16
"2016-11-22 06:46:57,033",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,103,15,27
"2016-11-22 06:47:04,542",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,111,16,22
"2016-11-22 06:47:11,786",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,15,25,14,23
"2016-11-22 06:47:18,210",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,89,14,20
"2016-11-22 06:47:26,317",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,72,17,18
"2016-11-22 06:47:33,765",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,6,43,20,15
"2016-11-22 06:47:40,635",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,9,29,13,25
"2016-11-22 06:47:47,148",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,66,19,15
"2016-11-22 06:47:55,778",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,60,22,11
"2016-11-22 06:48:02,868",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,97,13,23
"2016-11-22 06:48:10,312",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,6,46,20,16
"2016-11-22 06:48:17,414",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,98,10,31
"2016-11-22 06:48:24,421",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,79,14,23
"2016-11-22 06:48:31,376",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,84,18,17
"2016-11-22 06:48:38,417",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,102,12,27
"2016-11-22 06:48:45,566",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,7,33,9,30
"2016-11-22 06:48:52,733",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,102,15,26
"2016-11-22 06:48:59,487",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,56,14,22
"2016-11-22 06:49:06,582",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,90,14,23
"2016-11-22 06:49:13,417",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,81,16,21
"2016-11-22 06:49:20,599",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,10,31,13,27
"2016-11-22 06:49:27,550",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,79,19,15
"2016-11-22 06:49:34,482",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,116,15,29
"2016-11-22 06:49:41,433",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,13,29,15,27
"2016-11-22 06:49:48,358",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,98,17,20
"2016-11-22 06:49:55,186",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,103,13,26
"2016-11-22 06:50:01,839",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,74,17,19
"2016-11-22 06:50:08,155",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,62,17,18
"2016-11-22 06:50:16,569",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,104,14,22
"2016-11-22 06:50:23,409",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,44,22,12
"2016-11-22 06:50:30,365",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,46,14,22
"2016-11-22 06:50:37,119",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,107,16,19
"2016-11-22 06:50:45,783",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,69,16,19
"2016-11-22 06:50:52,180",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,99,15,24
"2016-11-22 06:50:59,515",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,19,15,19,15
"2016-11-22 06:51:07,110",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,50,20,14
"2016-11-22 06:51:13,645",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,80,12,28
"2016-11-22 06:51:20,175",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,9,43,9,35
"2016-11-22 06:51:26,600",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,6,60,19,15
"2016-11-22 06:51:34,484",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,6,41,18,18
"2016-11-22 06:51:41,180",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,83,20,14
"2016-11-22 06:51:48,465",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,81,17,24
"2016-11-22 06:51:55,832",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,2,66,13,22
"2016-11-22 06:52:02,645",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,68,20,14
"2016-11-22 06:52:10,001",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,12,28,18,18
"2016-11-22 06:52:17,437",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,15,23,14,23
"2016-11-22 06:52:24,946",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,12,24,14,22
"2016-11-22 06:52:32,097",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,4,55,14,29
"2016-11-22 06:52:39,511",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,0,126,11,38
"2016-11-22 06:52:46,112",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,11,32,12,29
"2016-11-22 06:52:53,754",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,1,68,23,13
"2016-11-22 06:53:00,833",2,8,110,4,40,40,True,LinearRegression,32,32,200,0,5,44,15,21
