"2016-11-19 02:20:07,046",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-19 02:20:13,318",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:20:21,572",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:20:28,075",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:20:34,614",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:20:41,396",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,164,5,88
"2016-11-19 02:20:48,148",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:20:54,648",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:21:02,060",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:21:08,773",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:21:15,760",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:21:22,362",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:21:29,913",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:21:36,880",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:21:43,480",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:21:50,347",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:21:56,859",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:22:03,729",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:22:10,271",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:22:16,513",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:22:24,622",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,4,56
"2016-11-19 02:22:31,491",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:22:38,050",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:22:44,692",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:22:51,637",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:22:58,306",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:23:04,846",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:23:11,613",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:23:18,788",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:23:25,340",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:23:32,418",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:23:39,417",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:23:46,102",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,144
"2016-11-19 02:23:52,967",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:23:59,564",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:24:06,153",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:24:12,460",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:24:19,874",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:24:26,945",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:24:33,370",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:24:40,728",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:24:47,344",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:24:54,294",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:25:00,874",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:25:07,486",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:25:14,067",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:25:20,864",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:25:27,399",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:25:33,838",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:25:40,057",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:25:48,107",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:25:54,790",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,153
"2016-11-19 02:26:00,795",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:26:08,532",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:26:15,238",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:26:21,129",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:26:29,007",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:26:35,961",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,3,70
"2016-11-19 02:26:42,377",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,144
"2016-11-19 02:26:48,789",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:26:55,256",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:27:02,009",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:27:09,040",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:27:16,024",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:27:22,343",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:27:29,131",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:27:36,561",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:27:43,238",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:27:50,169",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:27:56,932",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:28:03,601",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:28:10,467",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:28:17,643",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:28:24,379",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:28:30,554",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:28:38,528",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:28:45,033",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:28:51,577",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:28:58,028",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:29:04,488",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:29:11,260",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:29:18,011",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:29:25,098",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:29:31,844",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:29:38,256",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:29:44,716",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:29:51,007",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:29:57,411",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:30:04,649",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:30:10,909",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:30:17,873",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:30:24,425",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:30:30,375",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:30:37,400",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,144
"2016-11-19 02:30:44,436",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:30:51,735",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:30:57,727",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:31:04,741",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:31:12,251",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:31:19,005",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:31:24,941",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:31:32,014",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:31:39,557",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:31:45,909",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:31:52,674",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:31:59,590",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-19 02:32:06,610",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:32:13,163",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:32:20,070",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:32:27,034",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,125
"2016-11-19 02:32:33,226",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:32:39,177",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:32:45,788",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:32:53,089",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:32:59,413",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:33:06,429",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:33:13,225",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:33:20,403",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:33:26,705",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:33:33,441",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:33:40,650",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:33:46,509",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:33:53,826",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:34:00,652",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:34:06,595",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:34:12,545",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:34:18,815",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:34:26,844",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:34:33,832",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:34:40,373",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:34:46,284",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:34:54,426",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-19 02:35:01,035",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:35:07,593",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:35:14,409",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:35:21,594",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:35:28,049",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-19 02:35:34,885",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 02:35:42,051",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-19 02:35:48,759",4,4,22,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
