"2016-11-20 15:58:10,626",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 15:58:13,669",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,148,6,84
"2016-11-20 15:58:17,092",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,138,7,49
"2016-11-20 15:58:20,219",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,145,4,58
"2016-11-20 15:58:23,499",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,140,4,52
"2016-11-20 15:58:26,718",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,75,14,24
"2016-11-20 15:58:29,969",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,148,14,34
"2016-11-20 15:58:33,515",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,120,12,28
"2016-11-20 15:58:36,555",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,5,45,8,41
"2016-11-20 15:58:40,008",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,5,67
"2016-11-20 15:58:43,157",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,93,12,31
"2016-11-20 15:58:46,545",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,128,12,25
"2016-11-20 15:58:49,988",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,155,1,90
"2016-11-20 15:58:53,154",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,131,9,42
"2016-11-20 15:58:56,690",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,158,2,96
"2016-11-20 15:59:00,002",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,157,4,54
"2016-11-20 15:59:02,767",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,112,10,38
"2016-11-20 15:59:05,885",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,123,7,44
"2016-11-20 15:59:08,756",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,5,62,11,28
"2016-11-20 15:59:13,165",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,73,7,37
"2016-11-20 15:59:16,938",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,127,6,44
"2016-11-20 15:59:20,253",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,120,13,41
"2016-11-20 15:59:23,564",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,13,34,9,37
"2016-11-20 15:59:26,777",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,150,7,58
"2016-11-20 15:59:30,016",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,145,3,67
"2016-11-20 15:59:33,608",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,133,5,63
"2016-11-20 15:59:36,612",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,73,10,26
"2016-11-20 15:59:39,296",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,153,4,67
"2016-11-20 15:59:42,363",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,124,8,54
"2016-11-20 15:59:45,777",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,143,11,40
"2016-11-20 15:59:50,026",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,111,11,34
"2016-11-20 15:59:53,541",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,100,8,42
"2016-11-20 15:59:56,951",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,153,8,50
"2016-11-20 16:00:00,452",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,8,50
"2016-11-20 16:00:03,295",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,136,7,49
"2016-11-20 16:00:06,640",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,142,6,65
"2016-11-20 16:00:10,077",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,141,7,50
"2016-11-20 16:00:13,360",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,2,116,10,35
"2016-11-20 16:00:16,719",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,148,4,58
"2016-11-20 16:00:19,461",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,8,50
"2016-11-20 16:00:22,799",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,111,7,42
"2016-11-20 16:00:26,246",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,5,45,7,39
"2016-11-20 16:00:29,552",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,59,10,28
"2016-11-20 16:00:32,534",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,158,3,56
"2016-11-20 16:00:35,586",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,12,24,14,20
"2016-11-20 16:00:39,983",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,137,9,43
"2016-11-20 16:00:43,704",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,144,7,46
"2016-11-20 16:00:46,854",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,136,3,59
"2016-11-20 16:00:49,960",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,118,15,28
"2016-11-20 16:00:53,380",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,8,39,7,37
"2016-11-20 16:00:56,609",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,158,2,64
"2016-11-20 16:00:59,992",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,123,3,51
"2016-11-20 16:01:03,201",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,2,74
"2016-11-20 16:01:06,517",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,122,8,39
"2016-11-20 16:01:09,869",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,156,4,67
"2016-11-20 16:01:12,926",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,109,13,27
"2016-11-20 16:01:16,474",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,129,11,36
"2016-11-20 16:01:19,684",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,159,4,79
"2016-11-20 16:01:22,690",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,5,59
"2016-11-20 16:01:25,662",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,102,13,31
"2016-11-20 16:01:28,744",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,124,6,57
"2016-11-20 16:01:33,221",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,126,14,26
"2016-11-20 16:01:36,674",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,7,49,10,37
"2016-11-20 16:01:39,641",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,150,7,56
"2016-11-20 16:01:42,700",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,131,6,41
"2016-11-20 16:01:45,621",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,159,4,53
"2016-11-20 16:01:48,815",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,102,3,56
"2016-11-20 16:01:53,425",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,100,13,28
"2016-11-20 16:01:57,017",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,100,17,22
"2016-11-20 16:02:00,219",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,104,13,23
"2016-11-20 16:02:03,606",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,122,12,32
"2016-11-20 16:02:06,864",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,111,14,24
"2016-11-20 16:02:10,023",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,139,7,44
"2016-11-20 16:02:13,418",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,140,7,45
"2016-11-20 16:02:16,567",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,144,1,98
"2016-11-20 16:02:19,994",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,122,10,39
"2016-11-20 16:02:23,358",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,120,9,39
"2016-11-20 16:02:26,765",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,143,6,52
"2016-11-20 16:02:30,155",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,156,8,50
"2016-11-20 16:02:33,255",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,155,4,94
"2016-11-20 16:02:36,878",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,98,12,29
"2016-11-20 16:02:40,087",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,163,5,106
"2016-11-20 16:02:43,777",2,4,110,4,40,40,True,LinearRegression,32,32,200,0,9,37,12,29
