"2016-11-22 05:39:17,493",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 05:39:24,461",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,111,13,26
"2016-11-22 05:39:31,502",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,92,18,15
"2016-11-22 05:39:37,932",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,116,16,25
"2016-11-22 05:39:45,626",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,3,72,17,19
"2016-11-22 05:39:53,107",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,85,14,22
"2016-11-22 05:40:00,010",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,138,5,53
"2016-11-22 05:40:07,736",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,2,85,18,21
"2016-11-22 05:40:14,967",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,107,11,34
"2016-11-22 05:40:22,051",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,93,14,23
"2016-11-22 05:40:29,061",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,92,12,30
"2016-11-22 05:40:35,611",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,103,16,26
"2016-11-22 05:40:42,571",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,93,22,11
"2016-11-22 05:40:49,533",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,3,78,19,16
"2016-11-22 05:40:56,823",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,2,76,25,11
"2016-11-22 05:41:04,800",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,2,71,16,20
"2016-11-22 05:41:11,936",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,2,78,23,10
"2016-11-22 05:41:18,960",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,97,17,22
"2016-11-22 05:41:25,205",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,1,114,13,30
"2016-11-22 05:41:33,243",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,150,6,56
"2016-11-22 05:41:40,499",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,107,17,18
"2016-11-22 05:41:47,617",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,126,16,21
"2016-11-22 05:41:54,100",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,120,16,22
"2016-11-22 05:42:02,137",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,117,16,23
"2016-11-22 05:42:09,009",2,8,126,4,40,40,True,LinearRegression,32,32,200,0,0,116,12,25
