"2016-11-22 03:40:36,926",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 03:40:44,188",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,88,15,21
"2016-11-22 03:40:50,745",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,75,23,9
"2016-11-22 03:40:57,330",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,158,3,61
"2016-11-22 03:41:05,706",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,73,21,13
"2016-11-22 03:41:12,921",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,92,9,35
"2016-11-22 03:41:20,033",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,111,17,19
"2016-11-22 03:41:26,939",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,78,19,18
"2016-11-22 03:41:33,723",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,6,51,17,17
"2016-11-22 03:41:40,904",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,83,17,15
"2016-11-22 03:41:48,261",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,99,15,22
"2016-11-22 03:41:55,075",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,143,9,49
"2016-11-22 03:42:02,007",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,51,16,19
"2016-11-22 03:42:09,116",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,141,7,36
"2016-11-22 03:42:16,742",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,6,68,23,12
"2016-11-22 03:42:23,629",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,69,16,21
"2016-11-22 03:42:30,455",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,158,6,53
"2016-11-22 03:42:37,306",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,141,13,39
"2016-11-22 03:42:44,775",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,108,16,37
"2016-11-22 03:42:51,944",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,136,11,36
"2016-11-22 03:42:59,004",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,91,13,39
"2016-11-22 03:43:05,629",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,105,19,15
"2016-11-22 03:43:13,257",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,55,15,20
"2016-11-22 03:43:20,696",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,7,62,20,15
"2016-11-22 03:43:28,506",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,111,10,29
"2016-11-22 03:43:35,361",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,108,20,22
"2016-11-22 03:43:42,379",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,14,27,17,20
"2016-11-22 03:43:49,737",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,53,20,14
"2016-11-22 03:43:56,516",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,89,18,18
"2016-11-22 03:44:03,335",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,131,12,32
"2016-11-22 03:44:10,634",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,9,27,10,25
"2016-11-22 03:44:17,526",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,140,5,47
"2016-11-22 03:44:24,465",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,140,8,36
"2016-11-22 03:44:31,307",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,10,29,12,26
"2016-11-22 03:44:38,454",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,79,15,22
"2016-11-22 03:44:45,630",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,81,16,21
"2016-11-22 03:44:52,414",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,122,13,26
"2016-11-22 03:44:59,241",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,145,9,44
"2016-11-22 03:45:06,085",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,148,6,56
"2016-11-22 03:45:12,631",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,5,73,13,22
"2016-11-22 03:45:21,037",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,97,12,26
"2016-11-22 03:45:27,555",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,70,17,20
"2016-11-22 03:45:35,090",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,151,5,68
"2016-11-22 03:45:41,784",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,6,39,20,14
"2016-11-22 03:45:48,699",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,109,16,23
"2016-11-22 03:45:55,739",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,9,33,20,12
"2016-11-22 03:46:02,554",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,108,11,37
"2016-11-22 03:46:10,023",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,145,8,42
"2016-11-22 03:46:16,646",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,5,61,22,11
"2016-11-22 03:46:23,725",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,156,7,38
"2016-11-22 03:46:30,918",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,99,13,40
"2016-11-22 03:46:37,968",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,113,17,19
"2016-11-22 03:46:44,911",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,12,27,14,23
"2016-11-22 03:46:51,742",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,13,26,14,25
"2016-11-22 03:46:59,196",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,85,22,13
"2016-11-22 03:47:06,054",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,95,11,35
"2016-11-22 03:47:12,631",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,70,17,21
"2016-11-22 03:47:19,659",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,88,16,17
"2016-11-22 03:47:26,104",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,5,80,16,19
"2016-11-22 03:47:33,638",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,87,15,20
"2016-11-22 03:47:40,384",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,75,18,17
"2016-11-22 03:47:47,663",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,151,5,47
"2016-11-22 03:47:54,838",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,77,20,13
"2016-11-22 03:48:01,516",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,90,16,21
"2016-11-22 03:48:08,596",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,41,9,32
"2016-11-22 03:48:15,917",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,142,3,74
"2016-11-22 03:48:22,498",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,92,20,12
"2016-11-22 03:48:29,876",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,6,55,15,23
"2016-11-22 03:48:37,058",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,100,13,30
"2016-11-22 03:48:44,259",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,12,33,20,15
"2016-11-22 03:48:51,200",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,79,18,18
"2016-11-22 03:48:58,242",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,52,19,16
"2016-11-22 03:49:04,998",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,130,12,45
"2016-11-22 03:49:11,754",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,7,46,20,14
"2016-11-22 03:49:18,352",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,10,31,13,24
"2016-11-22 03:49:25,658",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,56,21,15
"2016-11-22 03:49:33,345",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,95,17,19
"2016-11-22 03:49:40,249",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,86,13,41
"2016-11-22 03:49:47,220",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,101,18,18
"2016-11-22 03:49:54,495",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,75,18,19
"2016-11-22 03:50:02,253",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,72,22,14
"2016-11-22 03:50:09,272",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,6,52,15,21
"2016-11-22 03:50:16,202",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,4,79,11,32
"2016-11-22 03:50:22,923",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,143,2,73
"2016-11-22 03:50:30,075",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,13,26,15,24
"2016-11-22 03:50:37,060",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,67,21,11
"2016-11-22 03:50:44,183",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,56,18,17
"2016-11-22 03:50:50,952",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,87,11,24
"2016-11-22 03:50:58,691",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,7,44,22,11
"2016-11-22 03:51:05,380",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,2,57,20,14
"2016-11-22 03:51:12,666",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,1,105,15,25
"2016-11-22 03:51:19,464",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,138,6,43
"2016-11-22 03:51:25,875",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,153,7,53
"2016-11-22 03:51:33,028",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,159,2,62
"2016-11-22 03:51:39,973",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,92,20,15
"2016-11-22 03:51:47,112",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,8,32,10,25
"2016-11-22 03:51:54,875",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,61,22,11
"2016-11-22 03:52:01,842",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,3,74,16,21
"2016-11-22 03:52:08,738",2,8,22,4,40,40,True,LinearRegression,32,32,200,0,0,99,17,23
